peak_chr,peak_start,peak_end,peak_width,peak_strand,peak_id,peak_annotation,gene_chr,gene_start,gene_end,gene_length,gene_strand,ncbi_id,transcript_id,dist_to_tss,gene_id,gene_symbol,peak_annotation_general,gene_type,logFC,FDR
chr5,35867001,35892000,25000,*,chr5_35867001_35892000,Promoter (<=1kb),5,35873201,35875521,2321,1,3575,ENST00000509668,0,ENSG00000168685,IL7R,Promoter (<=1kb),protein_coding,-2.10357065542596,8.6157926588273e-12
chr5,36063501,36069000,5500,*,chr5_36063501_36069000,Promoter (<=1kb),5,36035021,36066882,31862,2,167127,ENST00000282507,0,ENSG00000168671,UGT3A2,Promoter (<=1kb),protein_coding,-0.450655238558345,0.763288747905456
chr5,36603001,36608500,5500,*,chr5_36603001_36608500,Promoter (<=1kb),5,36606355,36686575,80221,1,6507,ENST00000681909,0,ENSG00000079215,SLC1A3,Promoter (<=1kb),protein_coding,1.61639361806362,5.82995320044439e-7
chr5,37830001,37834500,4500,*,chr5_37830001_37834500,Promoter (<=1kb),5,37812677,37834822,22146,2,2668,ENST00000620847,322,ENSG00000168621,GDNF,Promoter (<=1kb),protein_coding,-0.673982049663366,0.0385475211049189
chr5,40998001,41000000,2000,*,chr5_40998001_41000000,Promoter (<=1kb),5,40998017,41000068,2052,2,133558,ENST00000511934,68,ENSG00000171495,MROH2B,Promoter (<=1kb),protein_coding,-0.536552749494266,0.0933705784919351
chr5,41507001,41511500,4500,*,chr5_41507001_41511500,Promoter (<=1kb),5,41306952,41510601,203650,2,345557,ENST00000377801,0,ENSG00000182836,PLCXD3,Promoter (<=1kb),protein_coding,-0.997880320937078,0.00353244932768207
chr5,42549001,42594000,45000,*,chr5_42549001_42594000,Promoter (<=1kb),5,42549556,42721878,172323,1,2690,ENST00000612626,0,ENSG00000112964,GHR,Promoter (<=1kb),protein_coding,-2.25453619083838,8.92454095576051e-13
chr5,42884501,42887500,3000,*,chr5_42884501_42887500,Promoter (<=1kb),5,42800934,42887392,86459,2,6414,ENST00000514218,0,ENSG00000250722,SELENOP,Promoter (<=1kb),protein_coding,-0.193703952137392,0.611034013282915
chr5,43191001,43194500,3500,*,chr5_43191001_43194500,Promoter (<=1kb),5,43192071,43245330,53260,1,167359,ENST00000509362,0,ENSG00000177453,NIM1K,Promoter (<=1kb),protein_coding,-0.167032143361821,0.826928714171129
chr5,53476501,53485000,8500,*,chr5_53476501_53485000,Promoter (<=1kb),5,53480626,53487106,6481,1,10468,ENST00000396947,0,ENSG00000134363,FST,Promoter (<=1kb),protein_coding,1.13180274624074,2.7824201795405e-4
chr5,54956501,55000000,43500,*,chr5_54956501_55000000,Promoter (<=1kb),5,54977867,54985593,7727,2,11082,ENST00000381405,0,ENSG00000164283,ESM1,Promoter (<=1kb),protein_coding,-2.65673429154753,2.17238906778803e-18
chr5,56233001,56236500,3500,*,chr5_56233001_56236500,Promoter (<=1kb),5,56099680,56233330,133651,2,79722,ENST00000341048,0,ENSG00000164512,ANKRD55,Promoter (<=1kb),protein_coding,-0.343736839880108,0.304224561983818
chr5,56954001,56956000,2000,*,chr5_56954001_56956000,Promoter (1-2kb),5,56935671,56952203,16533,2,166968,ENST00000336942,-1798,ENSG00000155545,MIER3,Promoter (1-2kb),protein_coding,-1.001369593656,8.7445354509049e-4
chr5,58488501,58492000,3500,*,chr5_58488501_58492000,Promoter (<=1kb),5,58491435,58497090,5656,1,202309,ENST00000396776,0,ENSG00000175857,GAPT,Promoter (<=1kb),protein_coding,-1.61270154928779,7.53073503611058e-8
chr5,64689001,64691500,2500,*,chr5_64689001_64691500,Promoter (<=1kb),5,64690442,64718090,27649,1,100132916,ENST00000509189,0,ENSG00000145642,SHISAL2B,Promoter (<=1kb),protein_coding,-0.533487439737945,0.168806725279593
chr5,65882501,65884500,2000,*,chr5_65882501_65884500,Promoter (<=1kb),5,65883128,66081382,198255,1,55914,ENST00000699000,0,ENSG00000112851,ERBIN,Promoter (<=1kb),protein_coding,-0.00824672466300298,0.995905344871637
chr5,67195501,67197500,2000,*,chr5_67195501_67197500,Promoter (<=1kb),5,67179613,67196799,17187,2,4064,ENST00000256447,0,ENSG00000134061,CD180,Promoter (<=1kb),protein_coding,-0.0464506385563956,0.941412458999508
chr5,71712001,71732500,20500,*,chr5_71712001_71732500,Promoter (<=1kb),5,71719275,71721045,1771,1,9607,ENST00000296777,0,ENSG00000164326,CARTPT,Promoter (<=1kb),protein_coding,-1.16475326141621,1.8958717535428e-4
chr5,72173501,72182000,8500,*,chr5_72173501_72182000,Promoter (<=1kb),5,72179628,72195440,15813,1,4131,ENST00000504492,0,ENSG00000131711,MAP1B,Promoter (<=1kb),protein_coding,-0.0259084790422042,0.998955427394092
chr5,72505501,72509500,4000,*,chr5_72505501_72509500,Promoter (<=1kb),5,72439903,72507410,67508,2,167465,ENST00000318442,0,ENSG00000178175,ZNF366,Promoter (<=1kb),protein_coding,-0.695860771295338,0.0746178739259747
chr5,73114501,73119000,4500,*,chr5_73114501_73119000,Promoter (1-2kb),5,73120569,73131809,11241,1,134285,ENST00000287773,-1569,ENSG00000157111,TMEM171,Promoter (1-2kb),protein_coding,-0.00713684570059721,0.99673876305356
chr5,73170501,73174000,3500,*,chr5_73170501_73174000,Promoter (<=1kb),5,73173193,73175143,1951,1,134288,ENST00000296776,0,ENSG00000164325,TMEM174,Promoter (<=1kb),protein_coding,0.397828433997192,0.22522615415244
chr5,73626501,73632500,6000,*,chr5_73626501_73632500,Promoter (<=1kb),5,73626196,73941990,315795,1,64283,ENST00000513042,305,ENSG00000214944,ARHGEF28,Promoter (<=1kb),protein_coding,0.0671805364687996,0.900492940495496
chr5,74613001,74632000,19000,*,chr5_74613001_74632000,Promoter (<=1kb),5,74629552,74632262,2711,2,8507,ENST00000509284,262,ENSG00000171617,ENC1,Promoter (<=1kb),protein_coding,2.36895281415709,1.87625697724614e-13
chr5,74634501,74646000,11500,*,chr5_74634501_74646000,Promoter (<=1kb),5,74640023,74721288,81266,1,3074,ENST00000511181,0,ENSG00000049860,HEXB,Promoter (<=1kb),protein_coding,2.15000494211201,1.06937618399958e-12
chr5,76814501,76818500,4000,*,chr5_76814501_76818500,Promoter (<=1kb),5,76818933,76833227,14295,1,2150,ENST00000514165,-433,ENSG00000164251,F2RL1,Promoter (<=1kb),protein_coding,0.0285444225585597,0.970577123486862
chr5,77028001,77030000,2000,*,chr5_77028001_77030000,Promoter (<=1kb),5,77029251,77036574,7324,1,55109,ENST00000503538,0,ENSG00000164252,AGGF1,Promoter (<=1kb),protein_coding,0.204647814580764,0.583089952094835
chr5,77407001,77410500,3500,*,chr5_77407001_77410500,Promoter (<=1kb),5,77410424,77428195,17772,1,8622,ENST00000505283,0,ENSG00000113231,PDE8B,Promoter (<=1kb),protein_coding,-0.227033674349891,0.532851597360492
chr5,77636001,77639000,3000,*,chr5_77636001_77639000,Promoter (<=1kb),5,77628712,77638713,10002,2,23440,ENST00000306422,0,ENSG00000171540,OTP,Promoter (<=1kb),protein_coding,-0.229388942724757,0.719688471527152
chr5,79105501,79109000,3500,*,chr5_79105501_79109000,Promoter (2-3kb),5,79111809,79116404,4596,1,635,ENST00000520335,-2809,ENSG00000145692,BHMT,Promoter (2-3kb),protein_coding,-0.206142910275797,0.582682246696841
chr5,79728001,79740500,12500,*,chr5_79728001_79740500,Promoter (<=1kb),5,79738142,79800240,62099,1,202333,ENST00000506603,0,ENSG00000164309,CMYA5,Promoter (<=1kb),protein_coding,0.303100220332958,0.549313997546242
chr5,80318001,80323500,5500,*,chr5_80318001_80323500,Promoter (<=1kb),5,80320002,80321842,1841,1,84654,ENST00000296739,0,ENSG00000164299,SPZ1,Promoter (<=1kb),protein_coding,9.1803489222509e-5,0.999911420109118
chr5,81017001,81027000,10000,*,chr5_81017001_81027000,Promoter (<=1kb),5,81019407,81073222,53816,1,5924,ENST00000514946,0,ENSG00000113319,RASGRF2,Promoter (<=1kb),protein_coding,-0.791909184559059,0.0280527121732844
chr5,81742001,81755500,13500,*,chr5_81742001_81755500,Promoter (<=1kb),5,81412804,81751097,338294,2,23635,ENST00000320672,0,ENSG00000145687,SSBP2,Promoter (<=1kb),protein_coding,2.0822424674172,1.93000071003378e-12
chr5,83464001,83473500,9500,*,chr5_83464001_83473500,Promoter (<=1kb),5,83471618,83483604,11987,1,1462,ENST00000503923,0,ENSG00000038427,VCAN,Promoter (<=1kb),protein_coding,0.311249596141943,0.74157225407112
chr5,90532001,90535500,3500,*,chr5_90532001_90535500,Promoter (2-3kb),5,90519433,90529584,10152,2,116068,ENST00000453259,-2417,ENSG00000176018,LYSMD3,Promoter (2-3kb),protein_coding,-0.659686647182088,0.043975089941148
chr5,95696501,95699500,3000,*,chr5_95696501_95699500,Promoter (<=1kb),5,95658432,95698711,40280,2,83890,ENST00000379990,0,ENSG00000145757,SPATA9,Promoter (<=1kb),protein_coding,-0.0467198339757766,0.940013103237005
chr5,95716501,95722000,5500,*,chr5_95716501_95722000,Promoter (<=1kb),5,95717633,95756093,38461,1,22836,ENST00000504949,0,ENSG00000164292,RHOBTB3,Promoter (<=1kb),protein_coding,-0.455599549521919,0.823368329630168
chr5,96414001,96451000,37000,*,chr5_96414001_96451000,Promoter (<=1kb),5,96390333,96433248,42916,2,5122,ENST00000311106,0,ENSG00000175426,PCSK1,Promoter (<=1kb),protein_coding,-2.10403364380753,1.8858124619531397e-12
chr5,96782501,96787000,4500,*,chr5_96782501_96787000,Promoter (<=1kb),5,96781694,96786760,5067,2,51752,ENST00000514604,0,ENSG00000164307,ERAP1,Promoter (<=1kb),protein_coding,-0.15821238703321,0.786570272318934
chr5,107668001,107673500,5500,*,chr5_107668001_107673500,Promoter (<=1kb),5,107376894,107670937,294044,2,1946,ENST00000333274,0,ENSG00000184349,EFNA5,Promoter (<=1kb),protein_coding,1.22570616946807,1.1516847655234e-4
chr5,110431001,110433000,2000,*,chr5_110431001_110433000,Promoter (<=1kb),5,110289233,110430101,140869,2,642987,ENST00000507188,-900,ENSG00000186952,TMEM232,Promoter (<=1kb),protein_coding,-1.15927764817029,9.18343702924212e-5
chr5,111223501,111231500,8000,*,chr5_111223501_111231500,Promoter (<=1kb),5,111223653,111394749,171097,1,814,ENST00000508074,0,ENSG00000152495,CAMK4,Promoter (<=1kb),protein_coding,-2.04039873377574,6.05092744612366e-12
chr5,113484001,113492000,8000,*,chr5_113484001_113492000,Promoter (<=1kb),5,113022106,113488453,466348,2,4163,ENST00000408903,0,ENSG00000171444,MCC,Promoter (<=1kb),protein_coding,1.54806405820802,4.16402333586536e-7
chr5,122309501,122319500,10000,*,chr5_122309501_122319500,Promoter (<=1kb),5,122311354,122423142,111789,1,9627,ENST00000514467,0,ENSG00000064692,SNCAIP,Promoter (<=1kb),protein_coding,1.36063390249843,7.94714389198377e-6
chr5,127931001,127940000,9000,*,chr5_127931001_127940000,Promoter (<=1kb),5,127935243,127941507,6265,1,728586,ENST00000513708,0,ENSG00000230561,CCDC192,Promoter (<=1kb),protein_coding,-0.37216663623009,0.265944065426214
chr5,128340501,128343500,3000,*,chr5_128340501_128343500,Promoter (1-2kb),5,128288464,128339269,50806,2,2201,ENST00000703785,-1232,ENSG00000138829,FBN2,Promoter (1-2kb),protein_coding,0.188607476728048,0.613469343881136
chr5,132543501,132546500,3000,*,chr5_132543501_132546500,Promoter (<=1kb),5,132541445,132543522,2078,2,3567,ENST00000231454,0,ENSG00000113525,IL5,Promoter (<=1kb),protein_coding,-0.00256044896476195,0.999306579413746
chr5,134520001,134522500,2500,*,chr5_134520001_134522500,Promoter (1-2kb),5,134524312,134566580,42269,1,23338,ENST00000431355,-1812,ENSG00000043143,JADE2,Promoter (1-2kb),protein_coding,-0.732446439857584,0.0332121657100712
chr5,135536501,135539500,3000,*,chr5_135536501_135539500,Promoter (<=1kb),5,135534282,135535964,1683,2,4762,ENST00000314744,-537,ENSG00000181965,NEUROG1,Promoter (<=1kb),protein_coding,0.18561045692333,0.631462470465158
chr5,135948001,135956000,8000,*,chr5_135948001_135956000,Promoter (<=1kb),5,135922279,135954962,32684,2,3950,ENST00000522943,0,ENSG00000145826,LECT2,Promoter (<=1kb),protein_coding,-1.69820415182536,5.39775227941126e-8
chr5,138053001,138057000,4000,*,chr5_138053001_138057000,Promoter (1-2kb),5,138018386,138051961,33576,2,51306,ENST00000502471,-1040,ENSG00000031003,FAM13B,Promoter (1-2kb),protein_coding,-0.404563277163413,0.406720847880986
chr5,139441501,139449500,8000,*,chr5_139441501_139449500,Promoter (<=1kb),5,139426187,139444482,18296,2,202052,ENST00000515581,0,ENSG00000170464,DNAJC18,Promoter (<=1kb),protein_coding,-0.00789421778950592,0.996102248844011
chr5,140861501,140863500,2000,*,chr5_140861501_140863500,Promoter (<=1kb),5,140861224,140863521,2298,1,56139,ENST00000506751,277,ENSG00000250120,PCDHA10,Promoter (<=1kb),protein_coding,0.408894436654782,0.215819928247175
chr5,141302501,141306500,4000,*,chr5_141302501_141306500,Promoter (<=1kb),5,141302635,141304049,1415,2,83884,ENST00000239451,0,ENSG00000120329,SLC25A2,Promoter (<=1kb),protein_coding,0.835332567174776,0.0139506698989897
chr5,141330001,141332500,2500,*,chr5_141330001_141332500,Promoter (<=1kb),5,141330514,141512975,182462,1,56114,ENST00000517417,0,ENSG00000204956,PCDHGA1,Promoter (<=1kb),protein_coding,0.985633464705116,0.00236806930763864
chr5,141337501,141340500,3000,*,chr5_141337501_141340500,Promoter (<=1kb),5,141338760,141343302,4543,1,56113,ENST00000528330,0,ENSG00000081853,PCDHGA2,Promoter (<=1kb),protein_coding,0.542254363072792,0.205309609622942
chr5,141475501,141478500,3000,*,chr5_141475501_141478500,Promoter (<=1kb),5,141475947,141478795,2849,1,5098,ENST00000611950,0,ENSG00000240184,PCDHGC3,Promoter (<=1kb),protein_coding,0.0478147094637387,0.939349804757479
chr5,141483501,141491000,7500,*,chr5_141483501_141491000,Promoter (<=1kb),5,141489081,141512975,23895,1,56097,ENST00000252087,0,ENSG00000240764,PCDHGC5,Promoter (<=1kb),protein_coding,-0.353247023603852,0.699134906127517
chr5,141874501,141886500,12000,*,chr5_141874501_141886500,Promoter (<=1kb),5,141853090,141878410,25321,2,5097,ENST00000287008,0,ENSG00000156453,PCDH1,Promoter (<=1kb),protein_coding,1.93430259778849,2.34593780415311e-9
chr5,142687501,142689500,2000,*,chr5_142687501_142689500,Promoter (1-2kb),5,142592179,142686495,94317,2,2246,ENST00000612258,-1006,ENSG00000113578,FGF1,Promoter (1-2kb),protein_coding,-0.213958416270158,0.564635507913408
chr5,144191001,144219000,28000,*,chr5_144191001_144219000,Promoter (<=1kb),5,144205277,144485686,280410,1,57528,ENST00000507359,0,ENSG00000183775,KCTD16,Promoter (<=1kb),protein_coding,-2.84214918938425,6.5722370801054e-21
chr5,146326501,146346500,20000,*,chr5_146326501_146346500,Promoter (<=1kb),5,146338839,146341728,2890,1,5459,ENST00000646991,0,ENSG00000091010,POU4F3,Promoter (<=1kb),protein_coding,-0.428923082573113,0.570133519527785
chr5,147824001,147865000,41000,*,chr5_147824001_147865000,Promoter (<=1kb),5,147824572,147828130,3559,2,6690,ENST00000505722,0,ENSG00000164266,SPINK1,Promoter (<=1kb),protein_coding,-2.63829267217067,6.952090143192001e-19
chr5,147874501,147903000,28500,*,chr5_147874501_147903000,Promoter (<=1kb),5,147878711,147882191,3481,1,117156,ENST00000296694,0,ENSG00000164265,SCGB3A2,Promoter (<=1kb),protein_coding,-2.6576718829099,1.16436777019427e-17
chr5,147907001,147914000,7000,*,chr5_147907001_147914000,Promoter (<=1kb),5,147901308,147906538,5231,2,389336,ENST00000515291,-463,ENSG00000178776,C5orf46,Promoter (<=1kb),protein_coding,-1.95074242168029,1.91608155705959e-10
chr5,148087501,148102500,15000,*,chr5_148087501_148102500,Promoter (<=1kb),5,148090490,148112893,22404,1,11005,ENST00000481286,0,ENSG00000133710,SPINK5,Promoter (<=1kb),protein_coding,-2.47122079877642,1.14353495192363e-16
chr5,148161501,148178000,16500,*,chr5_148161501_148178000,Promoter (<=1kb),5,148168546,148175619,7074,1,408187,ENST00000356972,0,ENSG00000196800,SPINK14,Promoter (<=1kb),protein_coding,-2.12228338813739,8.3686419980125e-13
chr5,148219501,148228000,8500,*,chr5_148219501_148228000,Promoter (<=1kb),5,148221650,148243534,21885,1,105378220,ENST00000638059,0,ENSG00000248109,MARCOL,Promoter (<=1kb),protein_coding,-2.95436159332257,6.02506460589619e-21
chr5,148312501,148317500,5000,*,chr5_148312501_148317500,Promoter (<=1kb),5,148313943,148315922,1980,1,84651,ENST00000523913,0,ENSG00000145879,SPINK7,Promoter (<=1kb),protein_coding,-1.57089637249905,9.28782216423293e-8
chr5,148823501,148833500,10000,*,chr5_148823501_148833500,Promoter (<=1kb),5,148826611,148828623,2013,1,154,ENST00000305988,0,ENSG00000169252,ADRB2,Promoter (<=1kb),protein_coding,-0.895349264921815,0.022612613716571
chr5,149267001,149269000,2000,*,chr5_149267001_149269000,Promoter (2-3kb),5,149271859,149343637,71779,1,134265,ENST00000296721,-2859,ENSG00000157510,AFAP1L1,Promoter (2-3kb),protein_coding,0.331454949318365,0.332854033558649
chr5,150133001,150137500,4500,*,chr5_150133001_150137500,Promoter (<=1kb),5,150133695,150134110,416,2,5159,ENST00000522466,0,ENSG00000113721,PDGFRB,Promoter (<=1kb),protein_coding,-0.0171423406014421,0.985307973299909
chr5,150186001,150203000,17000,*,chr5_150186001_150203000,Promoter (<=1kb),5,150190062,150211063,21002,1,6534,ENST00000230671,0,ENSG00000011083,SLC6A7,Promoter (<=1kb),protein_coding,-0.184119407520948,0.911186882357876
chr5,150273001,150294000,21000,*,chr5_150273001_150294000,Promoter (<=1kb),5,150219491,150289773,70283,2,815,ENST00000671881,0,ENSG00000070808,CAMK2A,Promoter (<=1kb),protein_coding,-0.19307987944213,0.982815936874909
chr5,150303001,150306500,3500,*,chr5_150303001_150306500,Promoter (<=1kb),5,150296343,150302905,6563,2,340075,ENST00000328668,-96,ENSG00000183876,ARSI,Promoter (<=1kb),protein_coding,0.0901798069152435,0.84633662612511
chr5,150353501,150355500,2000,*,chr5_150353501_150355500,Promoter (2-3kb),5,150357629,150398429,40801,1,6949,ENST00000650162,-2129,ENSG00000070814,TCOF1,Promoter (2-3kb),protein_coding,0.154083277641789,0.704594731582307
chr5,150585501,150591000,5500,*,chr5_150585501_150591000,Promoter (<=1kb),5,150586010,150599811,13802,1,11346,ENST00000810474,0,ENSG00000171992,SYNPO,Promoter (<=1kb),protein_coding,-0.00725424254334512,0.996737900113904
chr5,151017001,151020000,3000,*,chr5_151017001_151020000,Promoter (<=1kb),5,151020591,151028988,8398,1,2878,ENST00000388825,-591,ENSG00000211445,GPX3,Promoter (<=1kb),protein_coding,-0.00551021324026776,0.998019456973723
chr5,151088501,151092500,4000,*,chr5_151088501_151092500,Promoter (<=1kb),5,151030492,151087660,57169,2,10318,ENST00000714530,-841,ENSG00000145901,TNIP1,Promoter (<=1kb),protein_coding,-0.338700411222042,0.297144969032132
chr5,151298501,151304500,6000,*,chr5_151298501_151304500,Promoter (<=1kb),5,151276358,151303766,27409,2,285641,ENST00000335230,0,ENSG00000186334,SLC36A3,Promoter (<=1kb),protein_coding,-0.54056463156591,0.130987081640737
chr5,151337001,151353500,16500,*,chr5_151337001_151353500,Promoter (<=1kb),5,151314972,151347559,32588,2,153201,ENST00000335244,0,ENSG00000186335,SLC36A2,Promoter (<=1kb),protein_coding,0.407319657933224,0.506761754907738
chr5,151589001,151594000,5000,*,chr5_151589001_151594000,Promoter (<=1kb),5,151504092,151591331,87240,2,2196,ENST00000261800,0,ENSG00000086570,FAT2,Promoter (<=1kb),protein_coding,0.0127032508732476,0.99172891594483
chr5,153477501,153498000,20500,*,chr5_153477501_153498000,Promoter (<=1kb),5,153489615,153706172,216558,1,2890,ENST00000481559,0,ENSG00000155511,GRIA1,Promoter (<=1kb),protein_coding,-0.832497554000718,0.0995579427007825
chr5,154191001,154194500,3500,*,chr5_154191001_154194500,Promoter (<=1kb),5,154190997,154376420,185424,1,55568,ENST00000521781,4,ENSG00000164574,GALNT10,Promoter (<=1kb),protein_coding,0.809493299018934,0.00866313915557569
chr5,154474501,154491000,16500,*,chr5_154474501_154491000,Promoter (<=1kb),5,154474972,154478227,3256,2,9421,ENST00000231121,0,ENSG00000113196,HAND1,Promoter (<=1kb),protein_coding,-1.23275633853042,4.252890788127e-4
chr5,155010501,155030000,19500,*,chr5_155010501_155030000,Promoter (<=1kb),5,155013755,155018141,4387,1,285643,ENST00000435029,0,ENSG00000226650,KIF4B,Promoter (<=1kb),protein_coding,-0.696664875184304,0.216689290457305
chr5,155727501,155732500,5000,*,chr5_155727501_155732500,Promoter (<=1kb),5,155728520,155854631,126112,1,6444,ENST00000755060,0,ENSG00000170624,SGCD,Promoter (<=1kb),protein_coding,0.927014497964768,0.00413791065370691
chr5,156817501,156850000,32500,*,chr5_156817501_156850000,Promoter (<=1kb),5,156850295,156852528,2234,1,153743,ENST00000522232,-295,ENSG00000231989,PPP1R2B,Promoter (<=1kb),protein_coding,0.578564682643472,0.535971060349169
chr5,156935501,156986000,50500,*,chr5_156935501_156986000,Promoter (<=1kb),5,156919292,156963226,43935,2,91937,ENST00000274532,0,ENSG00000145850,TIMD4,Promoter (<=1kb),protein_coding,-1.22562704910376,5.2561147431943e-4
chr5,157107001,157110500,3500,*,chr5_157107001_157110500,Promoter (<=1kb),5,157085422,157109079,23658,2,84868,ENST00000696902,0,ENSG00000135077,HAVCR2,Promoter (<=1kb),protein_coding,-0.81391308417108,0.0199125630307342
chr5,157158501,157169500,11000,*,chr5_157158501_157169500,Promoter (<=1kb),5,157161846,157166264,4419,2,153745,ENST00000302938,0,ENSG00000170613,GARIN3,Promoter (<=1kb),protein_coding,-1.41820548057249,2.57087100498731e-6
