peak_chr,peak_start,peak_end,peak_width,peak_strand,peak_id,peak_annotation,gene_chr,gene_start,gene_end,gene_length,gene_strand,ncbi_id,transcript_id,dist_to_tss,gene_id,gene_symbol,peak_annotation_general,gene_type,logFC,FDR
chr3,53152001,53155000,3000,*,chr3_53152001_53155000,Promoter (1-2kb),3,53156009,53179694,23686,1,5580,ENST00000478843,-1009,ENSG00000163932,PRKCD,Promoter (1-2kb),protein_coding,-0.0936004917890749,0.814657571249155
chr3,54225501,54277000,51500,*,chr3_54225501_54277000,Promoter (<=1kb),3,54272774,54320541,47768,1,55799,ENST00000478466,0,ENSG00000157445,CACNA2D3,Promoter (<=1kb),protein_coding,-1.45382726377553,6.4055680986961e-8
chr3,56535501,56557000,21500,*,chr3_56535501_56557000,Promoter (<=1kb),3,56557161,56617301,60141,1,285331,ENST00000422222,-161,ENSG00000180376,CCDC66,Promoter (<=1kb),protein_coding,0.848040320237518,0.024240407739975
chr3,56776001,56778000,2000,*,chr3_56776001_56778000,Promoter (<=1kb),3,56727421,56775657,48237,2,50650,ENST00000413728,-344,ENSG00000163947,ARHGEF3,Promoter (<=1kb),protein_coding,0.00748120897121407,0.993678886504359
chr3,57150501,57169500,19000,*,chr3_57150501_57169500,Promoter (<=1kb),3,57089982,57165353,75372,2,54756,ENST00000296318,0,ENSG00000144730,IL17RD,Promoter (<=1kb),protein_coding,-1.72731825497172,3.71230617656286e-7
chr3,58229501,58236000,6500,*,chr3_58229501_58236000,Promoter (1-2kb),3,58237532,58294734,57203,1,57406,ENST00000295962,-1532,ENSG00000163686,ABHD6,Promoter (1-2kb),protein_coding,-0.0277869504074258,0.957348395268796
chr3,58298001,58304500,6500,*,chr3_58298001_58304500,Promoter (1-2kb),3,58306245,58320193,13949,1,11102,ENST00000295959,-1745,ENSG00000163684,RPP14,Promoter (1-2kb),protein_coding,-0.0812192743659087,0.913665057607803
chr3,58486501,58490000,3500,*,chr3_58486501_58490000,Promoter (2-3kb),3,58492096,58502356,10261,1,200845,ENST00000404589,-2096,ENSG00000168301,KCTD6,Promoter (2-3kb),protein_coding,0.241725954811786,0.460041697099032
chr3,58574501,58577000,2500,*,chr3_58574501_58577000,Promoter (<=1kb),3,58565461,58577388,11928,2,11170,ENST00000464064,388,ENSG00000168309,FAM107A,Promoter (<=1kb),protein_coding,-1.10767519204751,2.4208840367228e-4
chr3,60079001,60081500,2500,*,chr3_60079001_60081500,Promoter (<=1kb),3,59749702,60080840,331139,2,2272,ENST00000466788,0,ENSG00000189283,FHIT,Promoter (<=1kb),protein_coding,-0.811689494745888,0.00932202950352019
chr3,63651001,63693000,42000,*,chr3_63651001_63693000,Promoter (<=1kb),3,63652675,63665212,12538,1,132203,ENST00000343837,0,ENSG00000188817,SNTN,Promoter (<=1kb),protein_coding,-0.729823030748477,0.318962935262834
chr3,64516001,64543500,27500,*,chr3_64516001_64543500,Promoter (<=1kb),3,64515657,64522511,6855,2,56999,ENST00000477180,0,ENSG00000163638,ADAMTS9,Promoter (<=1kb),protein_coding,-2.14079238702249,2.10098896312006e-13
chr3,66501001,66506000,5000,*,chr3_66501001_66506000,Promoter (<=1kb),3,66378797,66501011,122215,2,26018,ENST00000383703,0,ENSG00000144749,LRIG1,Promoter (<=1kb),protein_coding,-1.15996499223857,7.40558325454008e-5
chr3,66992501,66998000,5500,*,chr3_66992501_66998000,Promoter (<=1kb),3,66998307,67003697,5391,1,84541,ENST00000484414,-307,ENSG00000163376,KBTBD8,Promoter (<=1kb),protein_coding,-0.492302979444845,0.342864017368235
chr3,68004001,68008500,4500,*,chr3_68004001_68008500,Promoter (<=1kb),3,68004247,68545621,541375,1,407738,ENST00000478136,0,ENSG00000183662,TAFA1,Promoter (<=1kb),protein_coding,0.5103612902901,0.150813540168179
chr3,68847001,68974000,127000,*,chr3_68847001_68974000,Promoter (<=1kb),3,68731766,68932547,200782,2,151647,ENST00000295569,0,ENSG00000163377,TAFA4,Promoter (<=1kb),protein_coding,-0.879584077707491,0.0247001988596534
chr3,71721001,71725000,4000,*,chr3_71721001_71725000,Promoter (<=1kb),3,71675414,71725402,49989,2,317649,ENST00000425534,402,ENSG00000163412,EIF4E3,Promoter (<=1kb),protein_coding,-0.254996707614874,0.394322121481363
chr3,72887001,72892000,5000,*,chr3_72887001_72892000,Promoter (<=1kb),3,72888046,72976915,88870,1,727936,ENST00000389617,0,ENSG00000172986,GXYLT2,Promoter (<=1kb),protein_coding,1.31578951439168,3.61550597245996e-5
chr3,98531501,98534000,2500,*,chr3_98531501_98534000,Promoter (<=1kb),3,98531978,98534681,2704,1,2838,ENST00000284311,0,ENSG00000154165,GPR15,Promoter (<=1kb),protein_coding,0.721650580951883,0.020016087368938
chr3,101554001,101560500,6500,*,chr3_101554001_101560500,Promoter (1-2kb),3,101561868,101566446,4579,1,54931,ENST00000309922,-1368,ENSG00000174173,TRMT10C,Promoter (1-2kb),protein_coding,-0.00437995919379917,0.996536705634607
chr3,108299501,108302000,2500,*,chr3_108299501_108302000,Promoter (<=1kb),3,108302485,108378285,75801,1,11148,ENST00000357759,-485,ENSG00000114455,HHLA2,Promoter (<=1kb),protein_coding,0.106802815425211,0.785301674672154
chr3,111879501,111882500,3000,*,chr3_111879501_111882500,Promoter (1-2kb),3,111883963,111976289,92327,1,90102,ENST00000481953,-1463,ENSG00000144824,PHLDB2,Promoter (1-2kb),protein_coding,0.39421169984196,0.180432872271115
chr3,111998501,112012000,13500,*,chr3_111998501_112012000,Promoter (<=1kb),3,111998739,112013887,15149,1,29114,ENST00000393917,0,ENSG00000144834,TAGLN3,Promoter (<=1kb),protein_coding,-0.00760433107714401,0.993427955338393
chr3,112083001,112085000,2000,*,chr3_112083001_112085000,Promoter (1-2kb),3,112086335,112118226,31892,1,79669,ENST00000431717,-1335,ENSG00000114529,C3orf52,Promoter (1-2kb),protein_coding,-0.603707064637863,0.036589105011382
chr3,112335001,112338000,3000,*,chr3_112335001_112338000,Promoter (<=1kb),3,112337210,112363181,25972,1,4345,ENST00000714211,0,ENSG00000091972,CD200,Promoter (<=1kb),protein_coding,-0.295778473344889,0.496045890963668
chr3,112639001,112643500,4500,*,chr3_112639001_112643500,Promoter (<=1kb),3,112596797,112641143,44347,2,151887,ENST00000206423,0,ENSG00000091986,CCDC80,Promoter (<=1kb),protein_coding,-0.688206627473648,0.0351370986441093
chr3,112970001,112976500,6500,*,chr3_112970001_112976500,Promoter (<=1kb),3,112921205,112975103,53899,2,131450,ENST00000308611,0,ENSG00000163606,CD200R1,Promoter (<=1kb),protein_coding,-0.363664167305542,0.418176367223709
chr3,113212501,113216000,3500,*,chr3_113212501_113216000,Promoter (<=1kb),3,113212528,113287451,74924,1,91653,ENST00000273395,0,ENSG00000144857,BOC,Promoter (<=1kb),protein_coding,0.12511330555019,0.741626292613788
chr3,114165501,114188500,23000,*,chr3_114165501_114188500,Promoter (<=1kb),3,114127580,114179052,51473,2,1814,ENST00000383673,0,ENSG00000151577,DRD3,Promoter (<=1kb),protein_coding,-0.856940981584504,0.0447329320139859
chr3,115621501,115632000,10500,*,chr3_115621501_115632000,Promoter (<=1kb),3,115623510,115721483,97974,1,2596,ENST00000305124,0,ENSG00000172020,GAP43,Promoter (<=1kb),protein_coding,-0.236340928392399,0.545112135685211
chr3,119007501,119039500,32000,*,chr3_119007501_119039500,Promoter (<=1kb),3,118900557,119034846,134290,2,152404,ENST00000393775,0,ENSG00000144847,IGSF11,Promoter (<=1kb),protein_coding,-2.39948740354521,1.00912636814775e-12
chr3,119556001,119558000,2000,*,chr3_119556001_119558000,Promoter (<=1kb),3,119527771,119557728,29958,2,941,ENST00000383669,0,ENSG00000121594,CD80,Promoter (<=1kb),protein_coding,-0.346377669335059,0.267819091886335
chr3,119605001,119613000,8000,*,chr3_119605001_119613000,Promoter (<=1kb),3,119608897,119620193,11297,1,51365,ENST00000475963,0,ENSG00000144837,PLA1A,Promoter (<=1kb),protein_coding,-0.560546784811933,0.347754285333604
chr3,119655501,119657500,2000,*,chr3_119655501_119657500,Promoter (<=1kb),3,119648400,119654727,6328,2,64091,ENST00000476092,-774,ENSG00000121577,POPDC2,Promoter (<=1kb),protein_coding,-1.1817095439498,3.14347361802903e-5
chr3,119746501,119748500,2000,*,chr3_119746501_119748500,Promoter (<=1kb),3,119747630,119765276,17647,1,89876,ENST00000470948,0,ENSG00000183833,CFAP91,Promoter (<=1kb),protein_coding,-0.231543433531538,0.479037793652128
chr3,120645001,120647000,2000,*,chr3_120645001_120647000,Promoter (<=1kb),3,120633334,120646335,13002,2,3081,ENST00000494453,0,ENSG00000113924,HGD,Promoter (<=1kb),protein_coding,-0.645282492480475,0.025189673543644
chr3,121751001,121763500,12500,*,chr3_121751001_121763500,Promoter (1-2kb),3,121726913,121749966,23054,2,2804,ENST00000695110,-1035,ENSG00000173230,GOLGB1,Promoter (1-2kb),protein_coding,-0.452840974659115,0.530121657859908
chr3,122075501,122082500,7000,*,chr3_122075501_122082500,Promoter (<=1kb),3,122077844,122103657,25814,1,942,ENST00000483949,0,ENSG00000114013,CD86,Promoter (<=1kb),protein_coding,-0.661051959953927,0.105808792881991
chr3,122179501,122183500,4000,*,chr3_122179501_122183500,Promoter (<=1kb),3,122183668,122291629,107962,1,846,ENST00000639785,-168,ENSG00000036828,CASR,Promoter (<=1kb),protein_coding,0.225294392957229,0.731947578468906
chr3,122618001,122624000,6000,*,chr3_122618001_122624000,Promoter (<=1kb),3,122621348,122632173,10826,1,165631,ENST00000473627,0,ENSG00000173200,PARP15,Promoter (<=1kb),protein_coding,-0.64311319837261,0.126281800379198
chr3,123059501,123065500,6000,*,chr3_123059501_123065500,Promoter (1-2kb),3,123067025,123162104,95080,1,10954,ENST00000316218,-1525,ENSG00000065485,PDIA5,Promoter (1-2kb),protein_coding,-0.349248795735399,0.480354521612891
chr3,123981001,123992000,11000,*,chr3_123981001_123992000,Promoter (<=1kb),3,123968521,123991352,22832,2,54763,ENST00000184183,0,ENSG00000065371,ROPN1,Promoter (<=1kb),protein_coding,0.76578579211022,0.107660251242041
chr3,124720501,124728500,8000,*,chr3_124720501_124728500,Promoter (1-2kb),3,124730433,124744757,14325,1,7372,ENST00000462091,-1933,ENSG00000114491,UMPS,Promoter (1-2kb),protein_coding,0.0204763996041287,0.969655760924572
chr3,124925501,124928000,2500,*,chr3_124925501_124928000,Promoter (<=1kb),3,124920167,124927771,7605,2,56667,ENST00000490147,0,ENSG00000173702,MUC13,Promoter (<=1kb),protein_coding,0.278948991053573,0.687931443686036
chr3,125052001,125056000,4000,*,chr3_125052001_125056000,Promoter (<=1kb),3,124965710,125055997,90288,2,57493,ENST00000311127,0,ENSG00000173706,HEG1,Promoter (<=1kb),protein_coding,-0.603326551739267,0.15415124788891
chr3,126160501,126164000,3500,*,chr3_126160501_126164000,Promoter (2-3kb),3,126151106,126158489,7384,2,10840,ENST00000484724,-2012,ENSG00000144908,ALDH1L1,Promoter (2-3kb),protein_coding,-0.360024913151305,0.430892718423424
chr3,126409501,126414000,4500,*,chr3_126409501_126414000,Promoter (2-3kb),3,126416335,126416863,529,1,348807,ENST00000533201,-2335,ENSG00000163885,CFAP100,Promoter (2-3kb),protein_coding,-0.544858865635173,0.23447798621192
chr3,126978501,126980500,2000,*,chr3_126978501_126980500,Promoter (2-3kb),3,126982693,126989787,7095,1,5361,ENST00000684469,-2193,ENSG00000114554,PLXNA1,Promoter (2-3kb),protein_coding,-0.607636424858218,0.0355630232169465
chr3,127920001,127924000,4000,*,chr3_127920001_127924000,Promoter (<=1kb),3,127923059,127987671,64613,1,166348,ENST00000405256,0,ENSG00000187715,KBTBD12,Promoter (<=1kb),protein_coding,-0.792266524486237,0.00501830223901093
chr3,128146501,128150500,4000,*,chr3_128146501_128150500,Promoter (2-3kb),3,128153481,128408646,255166,1,60678,ENST00000254730,-2981,ENSG00000132394,EEFSEC,Promoter (2-3kb),protein_coding,-1.31777594660878,4.02984453165202e-6
chr3,128463001,128476000,13000,*,chr3_128463001_128476000,Promoter (<=1kb),3,128462437,128466890,4454,2,165721,ENST00000319153,0,ENSG00000179407,DNAJB8,Promoter (<=1kb),protein_coding,-0.489243543417178,0.330058861129801
chr3,133448001,133451000,3000,*,chr3_133448001_133451000,Promoter (<=1kb),3,133449066,133472515,23450,1,8419,ENST00000511434,0,ENSG00000170819,BFSP2,Promoter (<=1kb),protein_coding,-0.152960878904487,0.881954616410045
chr3,133759501,133768500,9000,*,chr3_133759501_133768500,Promoter (<=1kb),3,133766278,133778782,12505,1,7018,ENST00000461695,0,ENSG00000091513,TF,Promoter (<=1kb),protein_coding,-0.818245444914905,0.0319978372406309
chr3,133897001,133899000,2000,*,chr3_133897001_133899000,Promoter (1-2kb),3,133824235,133895882,71648,2,51560,ENST00000285208,-1119,ENSG00000154917,RAB6B,Promoter (1-2kb),protein_coding,-0.0676918642207134,0.880752364790017
chr3,134375501,134379000,3500,*,chr3_134375501_134379000,Promoter (<=1kb),3,134355877,134375479,19603,2,51421,ENST00000514516,-22,ENSG00000114019,AMOTL2,Promoter (<=1kb),protein_coding,-0.518877701173398,0.194009385707312
chr3,134589501,134615000,25500,*,chr3_134589501_134615000,Promoter (<=1kb),3,134595200,134659069,63870,1,80254,ENST00000686482,0,ENSG00000182923,CEP63,Promoter (<=1kb),protein_coding,-1.26602862908189,5.56148094118747e-5
chr3,134712501,135003500,291000,*,chr3_134712501_135003500,Promoter (<=1kb),3,134795260,135260467,465208,1,2047,ENST00000398015,0,ENSG00000154928,EPHB1,Promoter (<=1kb),protein_coding,-2.59001012353743,3.3414351644001e-14
chr3,137997501,138001500,4000,*,chr3_137997501_138001500,Promoter (<=1kb),3,137998735,138033655,34921,1,51208,ENST00000343735,0,ENSG00000066405,CLDN18,Promoter (<=1kb),protein_coding,-1.09975005470509,3.7490728375315e-4
chr3,138134501,138137000,2500,*,chr3_138134501_138137000,Promoter (2-3kb),3,138123713,138132390,8678,2,51146,ENST00000236709,-2111,ENSG00000118017,A4GNT,Promoter (2-3kb),protein_coding,-0.43853419354292,0.263331813192165
chr3,138319001,138322000,3000,*,chr3_138319001_138322000,Promoter (<=1kb),3,138303271,138319580,16310,2,347736,ENST00000474690,0,ENSG00000181322,NME9,Promoter (<=1kb),protein_coding,0.137103594012735,0.715892732356341
chr3,139909001,140043500,134500,*,chr3_139909001_140043500,Promoter (<=1kb),3,139935185,140577397,642213,1,64084,ENST00000458420,0,ENSG00000158258,CLSTN2,Promoter (<=1kb),protein_coding,-0.824302033981272,0.0410963433481362
chr3,142581001,142585000,4000,*,chr3_142581001_142585000,Promoter (2-3kb),3,142491143,142578733,87591,2,545,ENST00000653868,-2268,ENSG00000175054,ATR,Promoter (2-3kb),protein_coding,-0.573537586267425,0.0923623393258064
chr3,142849501,142855000,5500,*,chr3_142849501_142855000,Promoter (1-2kb),3,142820967,142848344,27378,2,26577,ENST00000480473,-1157,ENSG00000163710,PCOLCE2,Promoter (1-2kb),protein_coding,0.291836289716124,0.35971672490336
chr3,148807001,148810500,3500,*,chr3_148807001_148810500,Promoter (<=1kb),3,148810676,148840711,30036,1,1360,ENST00000462345,-176,ENSG00000153002,CPB1,Promoter (<=1kb),protein_coding,-0.122753484988484,0.918872866987772
chr3,150893501,150913500,20000,*,chr3_150893501_150913500,Promoter (<=1kb),3,150870376,150905439,35064,2,646951,ENST00000465419,0,ENSG00000214237,MINDY4B,Promoter (<=1kb),protein_coding,-0.341053519453816,0.574184765805729
chr3,151081001,151084500,3500,*,chr3_151081001_151084500,Promoter (<=1kb),3,151085286,151358420,273135,1,116931,ENST00000685357,-786,ENSG00000144893,MED12L,Promoter (<=1kb),protein_coding,-0.132963838933114,0.714805427354168
chr3,155111501,155115500,4000,*,chr3_155111501_155115500,Promoter (<=1kb),3,155112294,155115147,2854,1,4311,ENST00000477669,0,ENSG00000196549,MME,Promoter (<=1kb),protein_coding,-0.38038231219222,0.464097714282816
chr3,158960501,158963500,3000,*,chr3_158960501_158963500,Promoter (<=1kb),3,158962235,159764599,802365,1,100505385,ENST00000639147,0,ENSG00000283154,IQCJ-SCHIP1,Promoter (<=1kb),protein_coding,-0.621118094970532,0.0617686444358138
chr3,159725001,159729500,4500,*,chr3_159725001_159729500,Promoter (2-3kb),3,159732375,159897629,165255,1,29970,ENST00000689690,-2875,ENSG00000151967,SCHIP1,Promoter (2-3kb),protein_coding,0.0700977604739817,0.970819787819211
chr3,170352001,170356500,4500,*,chr3_170352001_170356500,Promoter (<=1kb),3,170357342,170396835,39494,1,6498,ENST00000465590,-842,ENSG00000136603,SKIL,Promoter (<=1kb),protein_coding,-0.644363642510153,0.127292803207681
chr3,170573001,170593500,20500,*,chr3_170573001_170593500,Promoter (<=1kb),3,170459548,170586075,126528,2,57709,ENST00000231706,0,ENSG00000013293,SLC7A14,Promoter (<=1kb),protein_coding,-1.55258929115,1.61555084090379e-7
chr3,179453001,179457000,4000,*,chr3_179453001_179457000,Promoter (1-2kb),3,179416521,179451476,34956,2,59345,ENST00000497513,-1525,ENSG00000114450,GNB4,Promoter (1-2kb),protein_coding,-0.472430967068902,0.211552814878929
chr3,180989501,180999000,9500,*,chr3_180989501_180999000,Promoter (<=1kb),3,180983697,180989769,6073,2,131118,ENST00000482363,0,ENSG00000205981,DNAJC19,Promoter (<=1kb),protein_coding,-0.48731887400253,0.743888615149123
chr3,183114501,183119500,5000,*,chr3_183114501_183119500,Promoter (<=1kb),3,183015218,183116075,100858,2,56922,ENST00000492597,0,ENSG00000078070,MCCC1,Promoter (<=1kb),protein_coding,-0.425533422495091,0.655296182961875
chr3,184049001,184055000,6000,*,chr3_184049001_184055000,Promoter (<=1kb),3,184053047,184060673,7627,1,170572,ENST00000318351,0,ENSG00000178084,HTR3C,Promoter (<=1kb),protein_coding,-0.215613840132179,0.607953476944003
chr3,184259001,184262500,3500,*,chr3_184259001_184262500,Promoter (<=1kb),3,184259213,184261553,2341,2,94032,ENST00000296238,0,ENSG00000163888,CAMK2N2,Promoter (<=1kb),protein_coding,0.399267284419473,0.335251317037259
chr3,184374501,184380000,5500,*,chr3_184374501_184380000,Promoter (<=1kb),3,184371935,184378207,6273,2,7066,ENST00000647395,0,ENSG00000090534,THPO,Promoter (<=1kb),protein_coding,-0.36523255167468,0.230758135097451
chr3,185145501,185153000,7500,*,chr3_185145501_185153000,Promoter (<=1kb),3,185076838,185153060,76223,2,285382,ENST00000335012,60,ENSG00000187068,C3orf70,Promoter (<=1kb),protein_coding,-0.73459345781377,0.017303832784789
chr3,186112001,186115500,3500,*,chr3_186112001_186115500,Promoter (1-2kb),3,186080017,186110318,30302,2,2119,ENST00000440773,-1683,ENSG00000244405,ETV5,Promoter (1-2kb),protein_coding,-0.584951213427616,0.121388534774867
chr3,186612001,186614500,2500,*,chr3_186612001_186614500,Promoter (<=1kb),3,186613060,186621318,8259,1,197,ENST00000411641,0,ENSG00000145192,AHSG,Promoter (<=1kb),protein_coding,0.103330913355573,0.799491903092021
chr3,186635501,186644500,9000,*,chr3_186635501_186644500,Promoter (<=1kb),3,186635969,186651276,15308,1,26998,ENST00000431018,0,ENSG00000090512,FETUB,Promoter (<=1kb),protein_coding,-0.487065776856237,0.181154173622292
chr3,187188001,187196500,8500,*,chr3_187188001_187196500,Promoter (<=1kb),3,187197486,187201462,3977,1,132112,ENST00000312295,-986,ENSG00000175077,RTP1,Promoter (<=1kb),protein_coding,0.886377676181284,0.0100853177782414
chr3,187661501,187699500,38000,*,chr3_187661501_187699500,Promoter (<=1kb),3,187668912,187670394,1483,2,6750,ENST00000287641,0,ENSG00000157005,SST,Promoter (<=1kb),protein_coding,-0.629121558441708,0.12859142607829
chr3,193249001,193261000,12000,*,chr3_193249001_193261000,Promoter (2-3kb),3,193263002,193277738,14737,1,57110,ENST00000416012,-2002,ENSG00000127252,PLAAT1,Promoter (2-3kb),protein_coding,-2.09048610162174,9.7710800114254e-11
chr3,193339001,193417500,78500,*,chr3_193339001_193417500,Promoter (<=1kb),3,193274789,193378753,103965,2,344905,ENST00000342358,0,ENSG00000187527,ATP13A5,Promoter (<=1kb),protein_coding,-2.38562160275185,2.12818276055474e-14
chr3,193430501,193478500,48000,*,chr3_193430501_193478500,Promoter (<=1kb),3,193402078,193467348,65271,2,84239,ENST00000428352,0,ENSG00000127249,ATP13A4,Promoter (<=1kb),protein_coding,-2.35805272453945,2.25381732472315e-13
chr3,194113001,194134500,21500,*,chr3_194113001_194134500,Promoter (1-2kb),3,194136148,194137284,1137,1,3280,ENST00000476918,-1648,ENSG00000114315,HES1,Promoter (1-2kb),protein_coding,-0.604087557981836,0.225819141352965
chr3,194367001,194372000,5000,*,chr3_194367001_194372000,Promoter (<=1kb),3,194355249,194369743,14495,2,131578,ENST00000347624,0,ENSG00000172061,LRRC15,Promoter (<=1kb),protein_coding,-0.413404409569528,0.431764336561486
chr3,194673501,194677500,4000,*,chr3_194673501_194677500,Promoter (1-2kb),3,194670063,194672463,2401,2,55341,ENST00000480853,-1038,ENSG00000041802,LSG1,Promoter (1-2kb),protein_coding,-0.0565172866833945,0.896026300606308
chr3,195586501,195590000,3500,*,chr3_195586501_195590000,Promoter (2-3kb),3,195570591,195584033,13443,2,347,ENST00000463719,-2468,ENSG00000189058,APOD,Promoter (2-3kb),protein_coding,-0.216284076387214,0.831750533690748
